vehicle_id,mode,time_s,x_m,y_m,speed_mps
178,two_wheeler,622.35,113.05,4.17,12.56
153,three_wheeler,622.36,6.2,5.6,6.2
94,two_wheeler,622.71,67.42,2.23,8.43
178,two_wheeler,623.35,125.61,4.17,12.56
153,three_wheeler,623.36,12.39,5.6,6.2
94,two_wheeler,623.71,75.84,2.23,8.43
178,two_wheeler,624.35,138.18,4.17,12.56
153,three_wheeler,624.36,18.59,5.6,6.2
94,two_wheeler,624.71,84.27,2.23,8.43
178,two_wheeler,625.35,150.74,4.17,12.56
153,three_wheeler,625.36,24.79,5.6,6.2
94,two_wheeler,625.71,92.7,2.23,8.43
121,car,626.17,0.0,4.39,9.73
178,two_wheeler,626.35,163.3,4.17,12.56
153,three_wheeler,626.36,30.98,5.6,6.2
65,bus,626.43,0.0,0.68,7.28
94,two_wheeler,626.71,101.13,2.23,8.43
96,two_wheeler,627.06,0.0,6.14,11.77
121,car,627.17,9.73,4.39,9.73
178,two_wheeler,627.35,175.86,4.17,12.56
153,three_wheeler,627.36,37.18,5.6,6.2
65,bus,627.43,7.28,0.68,7.28
94,two_wheeler,627.71,109.55,2.23,8.43
96,two_wheeler,628.06,11.77,6.14,11.77
121,car,628.17,19.45,4.39,9.73
178,two_wheeler,628.35,188.42,4.17,12.56
153,three_wheeler,628.36,43.38,5.6,6.2
65,bus,628.43,14.56,0.68,7.28
94,two_wheeler,628.71,117.98,2.23,8.43
96,two_wheeler,629.06,23.55,6.14,11.77
121,car,629.17,29.18,4.39,9.73
153,three_wheeler,629.36,49.57,5.6,6.2
65,bus,629.43,21.84,0.68,7.28
94,two_wheeler,629.71,126.41,2.23,8.43
96,two_wheeler,630.06,35.32,6.14,11.77
121,car,630.17,38.91,4.39,9.73
153,three_wheeler,630.36,55.77,5.6,6.2
65,bus,630.43,29.12,0.68,7.28
94,two_wheeler,630.71,134.83,2.23,8.43
96,two_wheeler,631.06,47.09,6.14,11.77
121,car,631.17,48.64,4.39,9.73
153,three_wheeler,631.36,61.97,5.6,6.2
65,bus,631.43,36.4,0.68,7.28
94,two_wheeler,631.71,143.26,2.23,8.43
96,two_wheeler,632.06,58.87,6.14,11.77
121,car,632.17,58.36,4.39,9.73
153,three_wheeler,632.36,68.16,5.6,6.2
65,bus,632.43,43.68,0.68,7.28
94,two_wheeler,632.71,151.69,2.23,8.43
35,three_wheeler,632.72,0.0,6.8,7.82
96,two_wheeler,633.06,70.64,6.14,11.77
121,car,633.17,68.09,4.39,9.73
85,car,633.29,0.0,0.68,9.85
153,three_wheeler,633.36,74.36,5.6,6.2
65,bus,633.43,50.96,0.68,7.28
94,two_wheeler,633.71,160.12,2.23,8.43
35,three_wheeler,633.72,7.82,6.8,7.82
96,two_wheeler,634.06,82.42,6.14,11.77
121,car,634.17,77.82,4.39,9.73
85,car,634.29,9.85,0.68,9.85
153,three_wheeler,634.36,80.56,5.6,6.2
65,bus,634.43,58.24,0.68,7.28
94,two_wheeler,634.71,168.54,2.23,8.43
35,three_wheeler,634.72,15.64,6.8,7.82
96,two_wheeler,635.06,94.19,6.14,11.77
121,car,635.17,87.55,4.39,9.73
85,car,635.29,19.69,0.68,9.85
153,three_wheeler,635.36,86.75,5.6,6.2
65,bus,635.43,65.52,0.68,7.28
94,two_wheeler,635.71,176.97,2.23,8.43
35,three_wheeler,635.72,23.45,6.8,7.82
96,two_wheeler,636.06,105.96,6.14,11.77
121,car,636.17,97.27,4.39,9.73
85,car,636.29,29.54,0.68,9.85
153,three_wheeler,636.36,92.95,5.6,6.2
65,bus,636.43,72.8,0.68,7.28
94,two_wheeler,636.71,185.4,2.23,8.43
35,three_wheeler,636.72,31.27,6.8,7.82
96,two_wheeler,637.06,117.74,6.14,11.77
121,car,637.17,107.0,4.39,9.73
3,car,637.27,0.0,6.79,7.12
85,car,637.29,39.38,0.68,9.85
153,three_wheeler,637.36,99.14,5.6,6.2
65,bus,637.43,80.08,0.68,7.28
94,two_wheeler,637.71,193.82,2.23,8.43
35,three_wheeler,637.72,39.09,6.8,7.82
96,two_wheeler,638.06,129.51,6.14,11.77
121,car,638.17,116.73,4.39,9.73
3,car,638.27,7.12,6.79,7.12
85,car,638.29,49.23,0.68,9.85
153,three_wheeler,638.36,105.34,5.6,6.2
65,bus,638.43,87.36,0.68,7.28
35,three_wheeler,638.72,46.91,6.8,7.82
96,two_wheeler,639.06,141.28,6.14,11.77
121,car,639.17,126.45,4.39,9.73
3,car,639.27,14.25,6.79,7.12
85,car,639.29,59.07,0.68,9.85
153,three_wheeler,639.36,111.54,5.6,6.2
65,bus,639.43,94.64,0.68,7.28
35,three_wheeler,639.72,54.73,6.8,7.82
96,two_wheeler,640.06,153.06,6.14,11.77
121,car,640.17,136.18,4.39,9.73
3,car,640.27,21.37,6.79,7.12
85,car,640.29,68.92,0.68,9.85
153,three_wheeler,640.36,117.73,5.6,6.2
65,bus,640.43,101.92,0.68,7.28
35,three_wheeler,640.72,62.55,6.8,7.82
96,two_wheeler,641.06,164.83,6.14,11.77
121,car,641.17,145.91,4.39,9.73
3,car,641.27,28.49,6.79,7.12
85,car,641.29,78.76,0.68,9.85
153,three_wheeler,641.36,123.93,5.6,6.2
65,bus,641.43,109.2,0.68,7.28
35,three_wheeler,641.72,70.36,6.8,7.82
96,two_wheeler,642.06,176.6,6.14,11.77
121,car,642.17,155.64,4.39,9.73
3,car,642.27,35.62,6.79,7.12
85,car,642.29,88.61,0.68,9.85
153,three_wheeler,642.36,130.13,5.6,6.2
65,bus,642.43,116.48,0.68,7.28
35,three_wheeler,642.72,78.18,6.8,7.82
96,two_wheeler,643.06,188.38,6.14,11.77
81,three_wheeler,643.14,0.0,1.96,9.3
121,car,643.17,165.36,4.39,9.73
3,car,643.27,42.74,6.79,7.12
85,car,643.29,98.45,0.68,9.85
153,three_wheeler,643.36,136.32,5.6,6.2
65,bus,643.43,123.76,0.68,7.28
35,three_wheeler,643.72,86.0,6.8,7.82
81,three_wheeler,644.14,9.3,1.96,9.3
121,car,644.17,175.09,4.39,9.73
3,car,644.27,49.86,6.79,7.12
85,car,644.29,108.3,0.68,9.85
153,three_wheeler,644.36,142.52,5.6,6.2
65,bus,644.43,131.04,0.68,7.28
35,three_wheeler,644.72,93.82,6.8,7.82
81,three_wheeler,645.14,18.6,1.96,9.3
121,car,645.17,184.82,4.39,9.73
3,car,645.27,56.99,6.79,7.12
85,car,645.29,118.14,0.68,9.85
153,three_wheeler,645.36,148.72,5.6,6.2
65,bus,645.43,138.32,0.68,7.28
35,three_wheeler,645.72,101.64,6.8,7.82
81,three_wheeler,646.14,27.9,1.96,9.3
121,car,646.17,194.54,4.39,9.73
3,car,646.27,64.11,6.79,7.12
85,car,646.29,127.99,0.68,9.85
153,three_wheeler,646.36,154.91,5.6,6.2
65,bus,646.43,145.6,0.68,7.28
35,three_wheeler,646.72,109.45,6.8,7.82
81,three_wheeler,647.14,37.2,1.96,9.3
3,car,647.27,71.24,6.79,7.12
85,car,647.29,137.83,0.68,9.85
153,three_wheeler,647.36,161.11,5.6,6.2
65,bus,647.43,152.89,0.68,7.28
35,three_wheeler,647.72,117.27,6.8,7.82
81,three_wheeler,648.14,46.5,1.96,9.3
3,car,648.27,78.36,6.79,7.12
85,car,648.29,147.68,0.68,9.85
153,three_wheeler,648.36,167.31,5.6,6.2
65,bus,648.43,160.17,0.68,7.28
35,three_wheeler,648.72,125.09,6.8,7.82
81,three_wheeler,649.14,55.81,1.96,9.3
3,car,649.27,85.48,6.79,7.12
85,car,649.29,157.52,0.68,9.85
153,three_wheeler,649.36,173.5,5.6,6.2
65,bus,649.43,167.45,0.68,7.28
35,three_wheeler,649.72,132.91,6.8,7.82
195,two_wheeler,650.03,0.0,4.49,12.32
81,three_wheeler,650.14,65.11,1.96,9.3
3,car,650.27,92.61,6.79,7.12
85,car,650.29,167.37,0.68,9.85
153,three_wheeler,650.36,179.7,5.6,6.2
65,bus,650.43,174.73,0.68,7.28
35,three_wheeler,650.72,140.73,6.8,7.82
195,two_wheeler,651.03,12.32,4.49,12.32
81,three_wheeler,651.14,74.41,1.96,9.3
3,car,651.27,99.73,6.79,7.12
85,car,651.29,177.21,0.68,9.85
153,three_wheeler,651.36,185.9,5.6,6.2
65,bus,651.43,182.01,0.68,7.28
35,three_wheeler,651.72,148.54,6.8,7.82
195,two_wheeler,652.03,24.64,4.49,12.32
81,three_wheeler,652.14,83.71,1.96,9.3
3,car,652.27,106.85,6.79,7.12
85,car,652.29,187.06,0.68,9.85
153,three_wheeler,652.36,192.09,5.6,6.2
65,bus,652.43,189.29,0.68,7.28
35,three_wheeler,652.72,156.36,6.8,7.82
195,two_wheeler,653.03,36.96,4.49,12.32
81,three_wheeler,653.14,93.01,1.96,9.3
128,bus,653.15,0.0,2.93,7.45
3,car,653.27,113.98,6.79,7.12
85,car,653.29,196.9,0.68,9.85
153,three_wheeler,653.36,198.29,5.6,6.2
65,bus,653.43,196.57,0.68,7.28
35,three_wheeler,653.72,164.18,6.8,7.82
195,two_wheeler,654.03,49.28,4.49,12.32
81,three_wheeler,654.14,102.31,1.96,9.3
128,bus,654.15,7.45,2.93,7.45
3,car,654.27,121.1,6.79,7.12
35,three_wheeler,654.72,172.0,6.8,7.82
195,two_wheeler,655.03,61.6,4.49,12.32
81,three_wheeler,655.14,111.61,1.96,9.3
128,bus,655.15,14.91,2.93,7.45
3,car,655.27,128.22,6.79,7.12
35,three_wheeler,655.72,179.82,6.8,7.82
195,two_wheeler,656.03,73.92,4.49,12.32
81,three_wheeler,656.14,120.91,1.96,9.3
128,bus,656.15,22.36,2.93,7.45
3,car,656.27,135.35,6.79,7.12
35,three_wheeler,656.72,187.64,6.8,7.82
195,two_wheeler,657.03,86.24,4.49,12.32
81,three_wheeler,657.14,130.21,1.96,9.3
128,bus,657.15,29.81,2.93,7.45
3,car,657.27,142.47,6.79,7.12
35,three_wheeler,657.72,195.45,6.8,7.82
195,two_wheeler,658.03,98.56,4.49,12.32
81,three_wheeler,658.14,139.51,1.96,9.3
128,bus,658.15,37.27,2.93,7.45
3,car,658.27,149.59,6.79,7.12
195,two_wheeler,659.03,110.88,4.49,12.32
81,three_wheeler,659.14,148.82,1.96,9.3
128,bus,659.15,44.72,2.93,7.45
3,car,659.27,156.72,6.79,7.12
195,two_wheeler,660.03,123.2,4.49,12.32
81,three_wheeler,660.14,158.12,1.96,9.3
128,bus,660.15,52.18,2.93,7.45
3,car,660.27,163.84,6.79,7.12
195,two_wheeler,661.03,135.52,4.49,12.32
81,three_wheeler,661.14,167.42,1.96,9.3
128,bus,661.15,59.63,2.93,7.45
3,car,661.27,170.96,6.79,7.12
195,two_wheeler,662.03,147.84,4.49,12.32
81,three_wheeler,662.14,176.72,1.96,9.3
128,bus,662.15,67.08,2.93,7.45
3,car,662.27,178.09,6.79,7.12
195,two_wheeler,663.03,160.16,4.49,12.32
81,three_wheeler,663.14,186.02,1.96,9.3
128,bus,663.15,74.54,2.93,7.45
3,car,663.27,185.21,6.79,7.12
195,two_wheeler,664.03,172.48,4.49,12.32
82,bus,664.11,0.0,4.28,7.22
81,three_wheeler,664.14,195.32,1.96,9.3
128,bus,664.15,81.99,2.93,7.45
3,car,664.27,192.33,6.79,7.12
195,two_wheeler,665.03,184.8,4.49,12.32
82,bus,665.11,7.22,4.28,7.22
128,bus,665.15,89.44,2.93,7.45
3,car,665.27,199.46,6.79,7.12
195,two_wheeler,666.03,197.12,4.49,12.32
82,bus,666.11,14.43,4.28,7.22
128,bus,666.15,96.9,2.93,7.45
67,car,666.69,0.0,4.92,11.18
82,bus,667.11,21.65,4.28,7.22
128,bus,667.15,104.35,2.93,7.45
67,car,667.69,11.18,4.92,11.18
82,bus,668.11,28.87,4.28,7.22
128,bus,668.15,111.8,2.93,7.45
67,car,668.69,22.36,4.92,11.18
82,bus,669.11,36.09,4.28,7.22
128,bus,669.15,119.26,2.93,7.45
67,car,669.69,33.55,4.92,11.18
82,bus,670.11,43.3,4.28,7.22
128,bus,670.15,126.71,2.93,7.45
67,car,670.69,44.73,4.92,11.18
164,three_wheeler,670.9,0.0,0.89,8.16
82,bus,671.11,50.52,4.28,7.22
128,bus,671.15,134.17,2.93,7.45
67,car,671.69,55.91,4.92,11.18
55,two_wheeler,671.84,0.0,5.94,11.9
164,three_wheeler,671.9,8.16,0.89,8.16
82,bus,672.11,57.74,4.28,7.22
128,bus,672.15,141.62,2.93,7.45
67,car,672.69,67.09,4.92,11.18
55,two_wheeler,672.84,11.9,5.94,11.9
164,three_wheeler,672.9,16.32,0.89,8.16
82,bus,673.11,64.96,4.28,7.22
128,bus,673.15,149.07,2.93,7.45
67,car,673.69,78.27,4.92,11.18
55,two_wheeler,673.84,23.8,5.94,11.9
164,three_wheeler,673.9,24.47,0.89,8.16
82,bus,674.11,72.17,4.28,7.22
128,bus,674.15,156.53,2.93,7.45
67,car,674.69,89.46,4.92,11.18
55,two_wheeler,674.84,35.69,5.94,11.9
164,three_wheeler,674.9,32.63,0.89,8.16
82,bus,675.11,79.39,4.28,7.22
128,bus,675.15,163.98,2.93,7.45
67,car,675.69,100.64,4.92,11.18
55,two_wheeler,675.84,47.59,5.94,11.9
164,three_wheeler,675.9,40.79,0.89,8.16
82,bus,676.11,86.61,4.28,7.22
128,bus,676.15,171.43,2.93,7.45
67,car,676.69,111.82,4.92,11.18
55,two_wheeler,676.84,59.49,5.94,11.9
164,three_wheeler,676.9,48.95,0.89,8.16
82,bus,677.11,93.83,4.28,7.22
128,bus,677.15,178.89,2.93,7.45
67,car,677.69,123.0,4.92,11.18
55,two_wheeler,677.84,71.39,5.94,11.9
164,three_wheeler,677.9,57.11,0.89,8.16
82,bus,678.11,101.04,4.28,7.22
128,bus,678.15,186.34,2.93,7.45
67,car,678.69,134.19,4.92,11.18
55,two_wheeler,678.84,83.28,5.94,11.9
164,three_wheeler,678.9,65.27,0.89,8.16
82,bus,679.11,108.26,4.28,7.22
128,bus,679.15,193.8,2.93,7.45
67,car,679.69,145.37,4.92,11.18
55,two_wheeler,679.84,95.18,5.94,11.9
164,three_wheeler,679.9,73.42,0.89,8.16
82,bus,680.11,115.48,4.28,7.22
67,car,680.69,156.55,4.92,11.18
55,two_wheeler,680.84,107.08,5.94,11.9
164,three_wheeler,680.9,81.58,0.89,8.16
82,bus,681.11,122.7,4.28,7.22
67,car,681.69,167.73,4.92,11.18
55,two_wheeler,681.84,118.98,5.94,11.9
164,three_wheeler,681.9,89.74,0.89,8.16
82,bus,682.11,129.91,4.28,7.22
67,car,682.69,178.91,4.92,11.18
55,two_wheeler,682.84,130.88,5.94,11.9
164,three_wheeler,682.9,97.9,0.89,8.16
82,bus,683.11,137.13,4.28,7.22
67,car,683.69,190.1,4.92,11.18
55,two_wheeler,683.84,142.77,5.94,11.9
164,three_wheeler,683.9,106.06,0.89,8.16
82,bus,684.11,144.35,4.28,7.22
55,two_wheeler,684.84,154.67,5.94,11.9
164,three_wheeler,684.9,114.22,0.89,8.16
82,bus,685.11,151.57,4.28,7.22
40,car,685.46,0.0,5.1,8.43
55,two_wheeler,685.84,166.57,5.94,11.9
164,three_wheeler,685.9,122.37,0.89,8.16
82,bus,686.11,158.78,4.28,7.22
40,car,686.46,8.43,5.1,8.43
55,two_wheeler,686.84,178.47,5.94,11.9
164,three_wheeler,686.9,130.53,0.89,8.16
82,bus,687.11,166.0,4.28,7.22
40,car,687.46,16.85,5.1,8.43
55,two_wheeler,687.84,190.36,5.94,11.9
164,three_wheeler,687.9,138.69,0.89,8.16
82,bus,688.11,173.22,4.28,7.22
40,car,688.46,25.28,5.1,8.43
164,three_wheeler,688.9,146.85,0.89,8.16
82,bus,689.11,180.44,4.28,7.22
40,car,689.46,33.7,5.1,8.43
164,three_wheeler,689.9,155.01,0.89,8.16
82,bus,690.11,187.65,4.28,7.22
40,car,690.46,42.13,5.1,8.43
164,three_wheeler,690.9,163.17,0.89,8.16
82,bus,691.11,194.87,4.28,7.22
40,car,691.46,50.55,5.1,8.43
164,three_wheeler,691.9,171.32,0.89,8.16
40,car,692.46,58.98,5.1,8.43
164,three_wheeler,692.9,179.48,0.89,8.16
40,car,693.46,67.41,5.1,8.43
164,three_wheeler,693.9,187.64,0.89,8.16
40,car,694.46,75.83,5.1,8.43
164,three_wheeler,694.9,195.8,0.89,8.16
138,three_wheeler,695.09,0.0,5.97,8.6
40,car,695.46,84.26,5.1,8.43
138,three_wheeler,696.09,8.6,5.97,8.6
40,car,696.46,92.68,5.1,8.43
138,three_wheeler,697.09,17.2,5.97,8.6
40,car,697.46,101.11,5.1,8.43
138,three_wheeler,698.09,25.8,5.97,8.6
40,car,698.46,109.54,5.1,8.43
99,two_wheeler,698.77,0.0,6.52,10.04
138,three_wheeler,699.09,34.4,5.97,8.6
40,car,699.46,117.96,5.1,8.43
99,two_wheeler,699.77,10.04,6.52,10.04
138,three_wheeler,700.09,43.0,5.97,8.6
40,car,700.46,126.39,5.1,8.43
99,two_wheeler,700.77,20.09,6.52,10.04
138,three_wheeler,701.09,51.6,5.97,8.6
40,car,701.46,134.81,5.1,8.43
99,two_wheeler,701.77,30.13,6.52,10.04
138,three_wheeler,702.09,60.21,5.97,8.6
40,car,702.46,143.24,5.1,8.43
99,two_wheeler,702.77,40.18,6.52,10.04
138,three_wheeler,703.09,68.81,5.97,8.6
40,car,703.46,151.66,5.1,8.43
99,two_wheeler,703.77,50.22,6.52,10.04
138,three_wheeler,704.09,77.41,5.97,8.6
40,car,704.46,160.09,5.1,8.43
99,two_wheeler,704.77,60.27,6.52,10.04
138,three_wheeler,705.09,86.01,5.97,8.6
40,car,705.46,168.52,5.1,8.43
99,two_wheeler,705.77,70.31,6.52,10.04
138,three_wheeler,706.09,94.61,5.97,8.6
40,car,706.46,176.94,5.1,8.43
7,three_wheeler,706.66,0.0,3.6,7.0
99,two_wheeler,706.77,80.36,6.52,10.04
138,three_wheeler,707.09,103.21,5.97,8.6
40,car,707.46,185.37,5.1,8.43
7,three_wheeler,707.66,7.0,3.6,7.0
99,two_wheeler,707.77,90.4,6.52,10.04
138,three_wheeler,708.09,111.81,5.97,8.6
40,car,708.46,193.79,5.1,8.43
7,three_wheeler,708.66,14.0,3.6,7.0
99,two_wheeler,708.77,100.45,6.52,10.04
138,three_wheeler,709.09,120.41,5.97,8.6
7,three_wheeler,709.66,21.0,3.6,7.0
99,two_wheeler,709.77,110.49,6.52,10.04
138,three_wheeler,710.09,129.01,5.97,8.6
7,three_wheeler,710.66,27.99,3.6,7.0
106,car,710.66,0.0,3.46,7.55
99,two_wheeler,710.77,120.54,6.52,10.04
138,three_wheeler,711.09,137.61,5.97,8.6
7,three_wheeler,711.66,34.99,3.6,7.0
106,car,711.66,7.55,3.46,7.55
99,two_wheeler,711.77,130.58,6.52,10.04
138,three_wheeler,712.09,146.21,5.97,8.6
7,three_wheeler,712.66,41.99,3.6,7.0
106,car,712.66,15.09,3.46,7.55
99,two_wheeler,712.77,140.63,6.52,10.04
138,three_wheeler,713.09,154.81,5.97,8.6
7,three_wheeler,713.66,48.99,3.6,7.0
106,car,713.66,22.64,3.46,7.55
99,two_wheeler,713.77,150.67,6.52,10.04
138,three_wheeler,714.09,163.42,5.97,8.6
7,three_wheeler,714.66,55.99,3.6,7.0
106,car,714.66,30.19,3.46,7.55
99,two_wheeler,714.77,160.72,6.52,10.04
138,three_wheeler,715.09,172.02,5.97,8.6
7,three_wheeler,715.66,62.99,3.6,7.0
106,car,715.66,37.74,3.46,7.55
99,two_wheeler,715.77,170.76,6.52,10.04
138,three_wheeler,716.09,180.62,5.97,8.6
7,three_wheeler,716.66,69.98,3.6,7.0
106,car,716.66,45.28,3.46,7.55
99,two_wheeler,716.77,180.81,6.52,10.04
138,three_wheeler,717.09,189.22,5.97,8.6
7,three_wheeler,717.66,76.98,3.6,7.0
106,car,717.66,52.83,3.46,7.55
99,two_wheeler,717.77,190.85,6.52,10.04
138,three_wheeler,718.09,197.82,5.97,8.6
7,three_wheeler,718.66,83.98,3.6,7.0
106,car,718.66,60.38,3.46,7.55
7,three_wheeler,719.66,90.98,3.6,7.0
106,car,719.66,67.93,3.46,7.55
7,three_wheeler,720.66,97.98,3.6,7.0
106,car,720.66,75.47,3.46,7.55
7,three_wheeler,721.66,104.98,3.6,7.0
106,car,721.66,83.02,3.46,7.55
7,three_wheeler,722.66,111.97,3.6,7.0
106,car,722.66,90.57,3.46,7.55
97,car,723.13,0.0,1.24,8.69
7,three_wheeler,723.66,118.97,3.6,7.0
106,car,723.66,98.11,3.46,7.55
97,car,724.13,8.69,1.24,8.69
7,three_wheeler,724.66,125.97,3.6,7.0
106,car,724.66,105.66,3.46,7.55
97,car,725.13,17.38,1.24,8.69
7,three_wheeler,725.66,132.97,3.6,7.0
106,car,725.66,113.21,3.46,7.55
97,car,726.13,26.08,1.24,8.69
98,car,726.15,0.0,2.89,12.94
7,three_wheeler,726.66,139.97,3.6,7.0
106,car,726.66,120.76,3.46,7.55
97,car,727.13,34.77,1.24,8.69
98,car,727.15,12.94,2.89,12.94
29,bus,727.31,0.0,6.1,7.53
7,three_wheeler,727.66,146.97,3.6,7.0
106,car,727.66,128.3,3.46,7.55
97,car,728.13,43.46,1.24,8.69
98,car,728.15,25.89,2.89,12.94
29,bus,728.31,7.53,6.1,7.53
7,three_wheeler,728.66,153.96,3.6,7.0
106,car,728.66,135.85,3.46,7.55
97,car,729.13,52.15,1.24,8.69
98,car,729.15,38.83,2.89,12.94
29,bus,729.31,15.07,6.1,7.53
130,two_wheeler,729.5,0.0,1.05,13.92
7,three_wheeler,729.66,160.96,3.6,7.0
106,car,729.66,143.4,3.46,7.55
97,car,730.13,60.85,1.24,8.69
98,car,730.15,51.77,2.89,12.94
29,bus,730.31,22.6,6.1,7.53
130,two_wheeler,730.5,13.92,1.05,13.92
7,three_wheeler,730.66,167.96,3.6,7.0
106,car,730.66,150.94,3.46,7.55
97,car,731.13,69.54,1.24,8.69
98,car,731.15,64.72,2.89,12.94
29,bus,731.31,30.13,6.1,7.53
130,two_wheeler,731.5,27.85,1.05,13.92
7,three_wheeler,731.66,174.96,3.6,7.0
106,car,731.66,158.49,3.46,7.55
97,car,732.13,78.23,1.24,8.69
98,car,732.15,77.66,2.89,12.94
29,bus,732.31,37.67,6.1,7.53
130,two_wheeler,732.5,41.77,1.05,13.92
7,three_wheeler,732.66,181.96,3.6,7.0
106,car,732.66,166.04,3.46,7.55
97,car,733.13,86.92,1.24,8.69
98,car,733.15,90.6,2.89,12.94
29,bus,733.31,45.2,6.1,7.53
130,two_wheeler,733.5,55.69,1.05,13.92
7,three_wheeler,733.66,188.96,3.6,7.0
106,car,733.66,173.59,3.46,7.55
19,two_wheeler,733.92,0.0,5.1,12.24
97,car,734.13,95.61,1.24,8.69
98,car,734.15,103.54,2.89,12.94
29,bus,734.31,52.74,6.1,7.53
130,two_wheeler,734.5,69.62,1.05,13.92
7,three_wheeler,734.66,195.95,3.6,7.0
106,car,734.66,181.13,3.46,7.55
19,two_wheeler,734.92,12.24,5.1,12.24
185,two_wheeler,734.94,0.0,2.64,10.63
97,car,735.13,104.31,1.24,8.69
98,car,735.15,116.49,2.89,12.94
29,bus,735.31,60.27,6.1,7.53
130,two_wheeler,735.5,83.54,1.05,13.92
106,car,735.66,188.68,3.46,7.55
19,two_wheeler,735.92,24.48,5.1,12.24
185,two_wheeler,735.94,10.63,2.64,10.63
97,car,736.13,113.0,1.24,8.69
98,car,736.15,129.43,2.89,12.94
29,bus,736.31,67.8,6.1,7.53
130,two_wheeler,736.5,97.47,1.05,13.92
106,car,736.66,196.23,3.46,7.55
19,two_wheeler,736.92,36.72,5.1,12.24
185,two_wheeler,736.94,21.27,2.64,10.63
97,car,737.13,121.69,1.24,8.69
98,car,737.15,142.37,2.89,12.94
29,bus,737.31,75.34,6.1,7.53
130,two_wheeler,737.5,111.39,1.05,13.92
19,two_wheeler,737.92,48.96,5.1,12.24
185,two_wheeler,737.94,31.9,2.64,10.63
97,car,738.13,130.38,1.24,8.69
98,car,738.15,155.32,2.89,12.94
29,bus,738.31,82.87,6.1,7.53
130,two_wheeler,738.5,125.31,1.05,13.92
19,two_wheeler,738.92,61.21,5.1,12.24
185,two_wheeler,738.94,42.54,2.64,10.63
97,car,739.13,139.08,1.24,8.69
193,two_wheeler,739.13,0.0,5.93,8.66
98,car,739.15,168.26,2.89,12.94
29,bus,739.31,90.4,6.1,7.53
130,two_wheeler,739.5,139.24,1.05,13.92
110,two_wheeler,739.67,0.0,0.57,12.24
19,two_wheeler,739.92,73.45,5.1,12.24
185,two_wheeler,739.94,53.17,2.64,10.63
97,car,740.13,147.77,1.24,8.69
193,two_wheeler,740.13,8.66,5.93,8.66
98,car,740.15,181.2,2.89,12.94
29,bus,740.31,97.94,6.1,7.53
130,two_wheeler,740.5,153.16,1.05,13.92
110,two_wheeler,740.67,12.24,0.57,12.24
19,two_wheeler,740.92,85.69,5.1,12.24
185,two_wheeler,740.94,63.81,2.64,10.63
97,car,741.13,156.46,1.24,8.69
193,two_wheeler,741.13,17.33,5.93,8.66
98,car,741.15,194.15,2.89,12.94
29,bus,741.31,105.47,6.1,7.53
130,two_wheeler,741.5,167.08,1.05,13.92
110,two_wheeler,741.67,24.47,0.57,12.24
19,two_wheeler,741.92,97.93,5.1,12.24
185,two_wheeler,741.94,74.44,2.64,10.63
97,car,742.13,165.15,1.24,8.69
193,two_wheeler,742.13,25.99,5.93,8.66
29,bus,742.31,113.0,6.1,7.53
130,two_wheeler,742.5,181.01,1.05,13.92
110,two_wheeler,742.67,36.71,0.57,12.24
19,two_wheeler,742.92,110.17,5.1,12.24
185,two_wheeler,742.94,85.08,2.64,10.63
97,car,743.13,173.84,1.24,8.69
193,two_wheeler,743.13,34.66,5.93,8.66
29,bus,743.31,120.54,6.1,7.53
130,two_wheeler,743.5,194.93,1.05,13.92
110,two_wheeler,743.67,48.95,0.57,12.24
19,two_wheeler,743.92,122.41,5.1,12.24
185,two_wheeler,743.94,95.71,2.64,10.63
97,car,744.13,182.54,1.24,8.69
193,two_wheeler,744.13,43.32,5.93,8.66
29,bus,744.31,128.07,6.1,7.53
110,two_wheeler,744.67,61.19,0.57,12.24
19,two_wheeler,744.92,134.65,5.1,12.24
185,two_wheeler,744.94,106.35,2.64,10.63
97,car,745.13,191.23,1.24,8.69
193,two_wheeler,745.13,51.98,5.93,8.66
29,bus,745.31,135.61,6.1,7.53
110,two_wheeler,745.67,73.42,0.57,12.24
19,two_wheeler,745.92,146.89,5.1,12.24
185,two_wheeler,745.94,116.98,2.64,10.63
97,car,746.13,199.92,1.24,8.69
193,two_wheeler,746.13,60.65,5.93,8.66
29,bus,746.31,143.14,6.1,7.53
110,two_wheeler,746.67,85.66,0.57,12.24
19,two_wheeler,746.92,159.13,5.1,12.24
185,two_wheeler,746.94,127.62,2.64,10.63
193,two_wheeler,747.13,69.31,5.93,8.66
29,bus,747.31,150.67,6.1,7.53
110,two_wheeler,747.67,97.9,0.57,12.24
19,two_wheeler,747.92,171.38,5.1,12.24
185,two_wheeler,747.94,138.25,2.64,10.63
193,two_wheeler,748.13,77.97,5.93,8.66
29,bus,748.31,158.21,6.1,7.53
110,two_wheeler,748.67,110.14,0.57,12.24
19,two_wheeler,748.92,183.62,5.1,12.24
185,two_wheeler,748.94,148.89,2.64,10.63
193,two_wheeler,749.13,86.64,5.93,8.66
29,bus,749.31,165.74,6.1,7.53
110,two_wheeler,749.67,122.37,0.57,12.24
19,two_wheeler,749.92,195.86,5.1,12.24
185,two_wheeler,749.94,159.52,2.64,10.63
193,two_wheeler,750.13,95.3,5.93,8.66
29,bus,750.31,173.27,6.1,7.53
110,two_wheeler,750.67,134.61,0.57,12.24
185,two_wheeler,750.94,170.16,2.64,10.63
